id,title,author,dynasty,genre,poem_type,content,lines,line_char_counts,meter_pattern,total_lines,total_chars,is_regular,meter_category
5b9a1c12367d5c0f40d246b0,聚星楼观海 其一,林朝崧,清代,诗,杂言,"无数归帆趁晚潮，渔歌起处海门遥。鲻鱼秋尽将分子，更约楼头酒一瓢。

",['无数归帆趁晚潮渔歌起处海门遥鲻鱼秋尽将分子更约楼头酒一瓢'],[28],28,1,28,False,
5b9a18d0367d5c0f40d230d0,洞庭秋三十首 其四,王夫之,明代,诗,杂言,"洞䆗虚无净一规，惊涛相即不相疑。精金大冶鍊幽蚃，俊鹘老鼍愁倾危。

炎心已改何洗涤，高旻受荡还清嬉。妙香浮动非蘋芷，水雾上摄开轻吹。

","['洞虚无净一规惊涛相即不相疑精金大冶鍊幽蚃俊鹘老鼍愁倾危', '炎心已改何洗涤高旻受荡还清嬉妙香浮动非蘋芷水雾上摄开轻吹']","[27, 28]","27,28",2,55,False,
5b9a1a2e367d5c0f40d239ff,出御史台,郑侠,宋代,诗,杂言,"万险千艰六出身，如今刀得避嚣尘。
须知从此寒原上。有个行歌拾穗人。","['万险千艰六出身如今刀得避嚣尘', '须知从此寒原上有个行歌拾穗人']","[14, 14]","14,14",2,28,False,
5b9a1a6b367d5c0f40d23b9f,摊破丑奴儿 纪艳,陈维崧,清代,诗,杂言,"隔帘挼碎相思苣，斜著乌云。漾著红巾。袅袅亭亭一段春。

是耶，难道是、昨宵人。

戟门阖却葳蕤锁，花气氤氲，月色缤纷。墙角猧儿吠夜分。

非耶，谁道是、昨宵人。

","['隔帘挼碎相思苣斜著乌云漾著红巾袅袅亭亭一段春', '是耶难道是昨宵人', '戟门阖却葳蕤锁花气氤氲月色缤纷墙角猧儿吠夜分', '非耶谁道是昨宵人']","[22, 8, 22, 8]","22,8,22,8",4,60,False,
5b9a17df367d5c0f40d22a8a,春风,袁枚,清代,诗,杂言,"春风如贵客，一到便繁华。
来扫千山雪，归留万国花。","['春风如贵客一到便繁华', '来扫千山雪归留万国花']","[10, 10]","10,10",2,20,False,
5b9a1cb9367d5c0f40d24b15,金陵其二,李白,唐代,诗,五言律诗,"地拥金陵势。
城回江水流。
当时百万户。
夹道起朱楼。
亡国生春草。
离宫没古丘。
空余後湖月。
波上对江洲。","['地拥金陵势', '城回江水流', '当时百万户', '夹道起朱楼', '亡国生春草', '离宫没古丘', '空余後湖月', '波上对江洲']","[5, 5, 5, 5, 5, 5, 5, 5]","5,5,5,5,5,5,5,5",8,40,True,五言
5b9a1abb367d5c0f40d23db9,送侄合赴省试三首 其一,张纲,宋代,诗,杂言,"破的雄乡国，担簦上帝京。路夷骧逸骥，天阔转飞鲸。

学就千人敌，名归四海争。莫言年少在，岁月易峥嵘。

","['破的雄乡国担簦上帝京路夷骧逸骥天阔转飞鲸', '学就千人敌名归四海争莫言年少在岁月易峥嵘']","[20, 20]","20,20",2,40,False,
5b9a17f5367d5c0f40d22b16,无题·油壁香车不再逢,晏殊,宋代,诗,杂言,"油壁香车不再逢，峡云无迹任西东。
梨花院落溶溶月，柳絮池塘淡淡风。
几日寂寥伤酒后，一番萧索禁烟中。
鱼书欲寄何由达，水远山长处处同。

","['油壁香车不再逢峡云无迹任西东', '梨花院落溶溶月柳絮池塘淡淡风', '几日寂寥伤酒后一番萧索禁烟中', '鱼书欲寄何由达水远山长处处同']","[14, 14, 14, 14]","14,14,14,14",4,56,False,
5b9a1449367d5cab186686ab,蜂,罗隐,唐代,诗,杂言,"不论平地与山尖，无限风光尽被占。 
采得百花成蜜后，为谁辛苦为谁甜？","['不论平地与山尖无限风光尽被占', '采得百花成蜜后为谁辛苦为谁甜']","[14, 14]","14,14",2,28,False,
5b9a1afe367d5c0f40d23f7d,送严十五郎之长安,戎昱,唐代,诗,杂言,"送客身为客，思家怆别家。暂收双眼泪，遥想五陵花。 
 路远征车迥，山回剑阁斜。长安君到日，春色未应赊。","['送客身为客思家怆别家暂收双眼泪遥想五陵花', '路远征车迥山回剑阁斜长安君到日春色未应赊']","[20, 20]","20,20",2,40,False,
5b9a1be1367d5c0f40d2456d,天关讲学示诸生,杨起元,明代,诗,杂言,"南域精华回岭海，白云情色照仙城。烘花日暖蔷薇丽，掠燕风生杨柳轻。

定坐已忘尘俗念，咏歌犹浃冠童情。千年遗范瞻先哲，万古斯文畏后生。

","['南域精华回岭海白云情色照仙城烘花日暖蔷薇丽掠燕风生杨柳轻', '定坐已忘尘俗念咏歌犹浃冠童情千年遗范瞻先哲万古斯文畏后生']","[28, 28]","28,28",2,56,False,
5b9a1c83367d5c0f40d249a8,朝斗坛,胡衍,宋代,诗,杂言,"不见铜龙何处飞，空馀芳草旧台基。月明风冷禽声碎，疑是仙人佩玉归。

",['不见铜龙何处飞空馀芳草旧台基月明风冷禽声碎疑是仙人佩玉归'],[28],28,1,28,False,
5b9a18bd367d5c0f40d23054,颂古一百首,释智愚,宋代,诗,杂言,"万仞岩头拚得去，不知何处觅全尸。
业风吹起再甦醒，却问如今是甚时。","['万仞岩头拚得去不知何处觅全尸', '业风吹起再甦醒却问如今是甚时']","[14, 14]","14,14",2,28,False,
5b9a1a74367d5c0f40d23bd4,壬申见沪报载吴佩孚蛰居故乡，触景生情，感伤时局，咏诗八章，足徵英雄末路之胸怀。余步原韵藉以消遣 其三,薛昂若,清代,诗,杂言,"无事隐居山水隈，渔樵耕读任徘徊。不知弹雨枪林下，怕看江边劫后灰。

",['无事隐居山水隈渔樵耕读任徘徊不知弹雨枪林下怕看江边劫后灰'],[28],28,1,28,False,
5b9a183a367d5c0f40d22ce0,清江引·秋怀,张可久,元代,诗,杂言,"西风信来家万里，问我归期未？
雁啼红叶天，人醉黄花地，芭蕉雨声秋梦里。

","['西风信来家万里问我归期未', '雁啼红叶天人醉黄花地芭蕉雨声秋梦里']","[12, 17]","12,17",2,29,False,
5b9a148b367d5cab18668863,临江仙·夜登小阁忆洛中旧游,陈与义,宋代,诗,杂言,"忆昔午桥桥上饮，坐中多是豪英。长沟流月去无声。杏花疏影里，吹笛到天明。 
二十余年如一梦，此身虽在堪惊。闲登小阁看新晴。古今多少事，渔唱起三更。","['忆昔午桥桥上饮坐中多是豪英长沟流月去无声杏花疏影里吹笛到天明', '二十余年如一梦此身虽在堪惊闲登小阁看新晴古今多少事渔唱起三更']","[30, 30]","30,30",2,60,False,
5b9a191b367d5c0f40d232c5,奉题少保张公曲阿别墅二首 其二,王寂,金朝,诗,杂言,"钟湖亭下水淙淙，绿野平泉未易双。十里藕花红步障，一轩松荫碧油幢。

洛中独乐有司马，天下不名知曲江。纸尾欲烦贤宅相，雨蓑添我坐篷窗。

","['钟湖亭下水淙淙绿野平泉未易双十里藕花红步障一轩松荫碧油幢', '洛中独乐有司马天下不名知曲江纸尾欲烦贤宅相雨蓑添我坐篷窗']","[28, 28]","28,28",2,56,False,
5b9a1cec367d5c0f40d24c69,章靖冯公哀词,宋祁,宋代,诗,杂言,"华殿推名学，南宫重亚卿。
心无二何佞，身有两龚清。
归沐宾綦鲜，幽通笔思精。
邦人为公恨，不见相承平。","['华殿推名学南宫重亚卿', '心无二何佞身有两龚清', '归沐宾綦鲜幽通笔思精', '邦人为公恨不见相承平']","[10, 10, 10, 10]","10,10,10,10",4,40,False,
5b9a1bb4367d5c0f40d24440,大同春吟己丑作四首 其四,湛若水,明代,诗,杂言,"天道玄同是，群分自作家。春诗拈未出，春信已开花。

",['天道玄同是群分自作家春诗拈未出春信已开花'],[20],20,1,20,False,
5b9a17d2367d5c0f40d22a32,于长安归还扬州九月九日行薇山亭赋韵 / 长安九日诗,江总,南北朝,诗,杂言,"心逐南云逝，形随北雁来。
故乡篱下菊，今日几花开。

","['心逐南云逝形随北雁来', '故乡篱下菊今日几花开']","[10, 10]","10,10",2,20,False,
5b9a1ac4367d5c0f40d23df1,次韵雨丝云鹤二首 其二,黄庭坚,宋代,诗,杂言,"几片云如薛公鹤，精神态度不曾齐。安知陇鸟樊笼密，便觉南鹏羽翼低。

风散又成千里去，夜寒应上九天栖。坐来改变如苍狗，试欲挥毫意自迷。

","['几片云如薛公鹤精神态度不曾齐安知陇鸟樊笼密便觉南鹏羽翼低', '风散又成千里去夜寒应上九天栖坐来改变如苍狗试欲挥毫意自迷']","[28, 28]","28,28",2,56,False,
5b9a1c76367d5c0f40d2494e,登杓江楼感事 其七,朱青长,清代,诗,杂言,"药谱茶经共一囊，寂无人处自添香。楚辞系肘寻山鬼，巴舞弓腰媚竹王。

国事已成三变局，乾坤还可一挥觞。金沙水浅鱼龙细，不用移文责夜郎。

","['药谱茶经共一囊寂无人处自添香楚辞系肘寻山鬼巴舞弓腰媚竹王', '国事已成三变局乾坤还可一挥觞金沙水浅鱼龙细不用移文责夜郎']","[28, 28]","28,28",2,56,False,
5b9a1bf0367d5c0f40d245d1,泉州贡院举梁八咏 其七,真德秀,宋代,诗,杂言,"簪橐联辉三大老，节旄相映四贤侯。作成后进须先进，引领时流作胜流。

",['簪橐联辉三大老节旄相映四贤侯作成后进须先进引领时流作胜流'],[28],28,1,28,False,
5b9a14a0367d5cab186688eb,春游湖,徐俯,宋代,诗,杂言,"双飞燕子几时回？夹岸桃花蘸水开。
春雨断桥人不渡，小舟撑出柳阴来。(渡 一作：度)","['双飞燕子几时回夹岸桃花蘸水开', '春雨断桥人不渡小舟撑出柳阴来渡一作度']","[14, 18]","14,18",2,32,False,
5b9a1ac6367d5c0f40d23dfc,送吴亚卿复致政归螺江,陈炜,明代,诗,杂言,"五十馀年任畏途，尔来归兴逐莼鲈。风摇双佩辞三殿，云引孤帆入五湖。

荔酒醉眠花下榻，茶烟吹起竹边厨。白头富贵人间少，况复身閒一事无。

","['五十馀年任畏途尔来归兴逐莼鲈风摇双佩辞三殿云引孤帆入五湖', '荔酒醉眠花下榻茶烟吹起竹边厨白头富贵人间少况复身閒一事无']","[28, 28]","28,28",2,56,False,
5b9a1444367d5cab18668687,池上,白居易,唐代,诗,杂言,"小娃撑小艇，偷采白莲回。
不解藏踪迹，浮萍一道开。","['小娃撑小艇偷采白莲回', '不解藏踪迹浮萍一道开']","[10, 10]","10,10",2,20,False,
5b9a14aa367d5cab18668939,红梅,王十朋,宋代,诗,杂言,"桃李莫相妒，夭姿元不同。
犹余雪霜态，未肯十分红。","['桃李莫相妒夭姿元不同', '犹余雪霜态未肯十分红']","[10, 10]","10,10",2,20,False,
5b9a1ba8367d5c0f40d243f0,和文太尉第一无双绝句,苏颂,宋代,诗,杂言,"未遂退休时望系，再烦居守主恩优。
自缘齿德高群牧，须在山河最上流。","['未遂退休时望系再烦居守主恩优', '自缘齿德高群牧须在山河最上流']","[14, 14]","14,14",2,28,False,
5b9a1451367d5cab186686dc,送别 / 山中送别,王维,唐代,诗,杂言,"山中相送罢，日暮掩柴扉。
春草明年绿，王孙归不归？(明年 一作：年年)","['山中相送罢日暮掩柴扉', '春草明年绿王孙归不归明年一作年年']","[10, 16]","10,16",2,26,False,
5b9a18d9367d5c0f40d23111,挽张春卿尚书,陈傅良,宋代,诗,杂言,"论建回天力，生平与众同。
居常焚谏草，人自避乘骢。
朝誉多张仲，家声近鲁公。
挽辞吾不愧，收入汗青中。","['论建回天力生平与众同', '居常焚谏草人自避乘骢', '朝誉多张仲家声近鲁公', '挽辞吾不愧收入汗青中']","[10, 10, 10, 10]","10,10,10,10",4,40,False,
5b9a1a9d367d5c0f40d23ced,翠蛟亭,金坚,宋代,诗,杂言,"怒猊抉石骥奔泉，谁挽河流下九天。
倾泻琼珠三万斛，从师乞作买山钱。","['怒猊抉石骥奔泉谁挽河流下九天', '倾泻琼珠三万斛从师乞作买山钱']","[14, 14]","14,14",2,28,False,
5b9a1bdb367d5c0f40d24545,喜雨诗 其二,张昭远,宋代,诗,杂言,"祷旱何妨抵死求，分明在处有神湫。只消一念精诚格，立使风雷布九州。

",['祷旱何妨抵死求分明在处有神湫只消一念精诚格立使风雷布九州'],[28],28,1,28,False,
5b9a1b52367d5c0f40d241ad,戏题山庵二首 其二,刘克庄,宋代,诗,杂言,"封高四尺宁从险，穴锢三泉岂不愚。客过唐陵悲石马，盗穿秦冢得金凫。

蛩吟不必人歌挽，鸡絮那无客吊孤。自作铭诗差实录，免教人谤退之谀。

","['封高四尺宁从险穴锢三泉岂不愚客过唐陵悲石马盗穿秦冢得金凫', '蛩吟不必人歌挽鸡絮那无客吊孤自作铭诗差实录免教人谤退之谀']","[28, 28]","28,28",2,56,False,
5b9a18d9367d5c0f40d2310c,秋岸芦花歌,邓云霄,明代,诗,杂言,"芦花两岸堆成雪，旅客怀归心欲绝。轻棹如浮剡曲舟，开尊似坐瑶池月。

年华随水向东流，芦荻无心亦白头。正苦征鸿偏怨夜，翻憎络纬竞吟秋。

芦花飞去如蓬转，乡路微茫水深浅。村童莫更□笳吹，恐惹边风入柳枝。

","['芦花两岸堆成雪旅客怀归心欲绝轻棹如浮剡曲舟开尊似坐瑶池月', '年华随水向东流芦荻无心亦白头正苦征鸿偏怨夜翻憎络纬竞吟秋', '芦花飞去如蓬转乡路微茫水深浅村童莫更笳吹恐惹边风入柳枝']","[28, 28, 27]","28,28,27",3,83,False,
5b9a14a3367d5cab18668904,饮酒·其四,陶渊明,魏晋,诗,杂言,"秋菊有佳色，裛露掇其英。
泛此忘忧物，远我遗世情。
一觞虽独尽，杯尽壶自倾。
日入群动息，归鸟趋林鸣。
啸傲东轩下，聊复得此生。","['秋菊有佳色裛露掇其英', '泛此忘忧物远我遗世情', '一觞虽独尽杯尽壶自倾', '日入群动息归鸟趋林鸣', '啸傲东轩下聊复得此生']","[10, 10, 10, 10, 10]","10,10,10,10,10",5,50,False,
5b9a1940367d5c0f40d233c3,次韵公显见赠 其二,张纲,宋代,诗,杂言,"年齐耆旧愧衰阳，懒性唯耽野趣长。了却官租更何事，君王约法已三章。

",['年齐耆旧愧衰阳懒性唯耽野趣长了却官租更何事君王约法已三章'],[28],28,1,28,False,
5b9a1a00367d5c0f40d238cd,章衡阳省丈赴谪罗定州道文江宿小斋 其一,邹元标,明代,诗,杂言,"十载知名久，初看是梦中。坐来人似玉，谭去气成虹。

百粤风烟壮，千山道路穷。愿言频爱护，朝论倚山公。

","['十载知名久初看是梦中坐来人似玉谭去气成虹', '百粤风烟壮千山道路穷愿言频爱护朝论倚山公']","[20, 20]","20,20",2,40,False,
5b9a1864367d5c0f40d22dfc,赠从兄襄阳少府皓,李白,唐代,诗,杂言,"结发未识事，所交尽豪雄。
却秦不受赏，击晋宁为功。
托身白刃里，杀人红尘中。
当朝揖高义，举世称英雄。
小节岂足言，退耕舂陵东。
归来无产业，生事如转蓬。
一朝乌裘敝，百镒黄金空。
弹剑徒激昂，出门悲路穷。
吾兄青云士，然诺闻诸公。
所以陈片言，片言贵情通。
棣华倘不接，甘与秋草同。","['结发未识事所交尽豪雄', '却秦不受赏击晋宁为功', '托身白刃里杀人红尘中', '当朝揖高义举世称英雄', '小节岂足言退耕舂陵东', '归来无产业生事如转蓬', '一朝乌裘敝百镒黄金空', '弹剑徒激昂出门悲路穷', '吾兄青云士然诺闻诸公', '所以陈片言片言贵情通', '棣华倘不接甘与秋草同']","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","10,10,10,10,10,10,10,10,10,10,10",11,110,False,
5b9a1c49367d5c0f40d24827,枕上二首 其一,陆游,宋代,诗,杂言,"青丝玉井辘轳声，露叶风枝鹎鵊鸣。造物未容闲到死，又从枕上得诗情。

",['青丝玉井辘轳声露叶风枝鹎鵊鸣造物未容闲到死又从枕上得诗情'],[28],28,1,28,False,
5b9a1af5367d5c0f40d23f3c,夏日杂题六首 其六,陆游,宋代,诗,杂言,"一叶两叶病木霣，一点两点疏萤流。水底星河秋脉脉，发根风露夜飕飕。

",['一叶两叶病木霣一点两点疏萤流水底星河秋脉脉发根风露夜飕飕'],[28],28,1,28,False,
5b9a182f367d5c0f40d22c9f,菩萨蛮·回文秋闺怨,苏轼,宋代,诗,杂言,"井桐双照新妆冷，冷妆新照双桐井。羞对井花愁，愁花井对羞。
影孤怜夜永，永夜怜孤影。楼上不宜秋，秋宜不上楼。","['井桐双照新妆冷冷妆新照双桐井羞对井花愁愁花井对羞', '影孤怜夜永永夜怜孤影楼上不宜秋秋宜不上楼']","[24, 20]","24,20",2,44,False,
5b9a1ceb367d5c0f40d24c62,鹧鸪天,刘学箕,宋代,诗,杂言,"梦绕天涯去意浓。客愁春恨两匆匆。绿波初涨桃花浪，画鹢轻随柳絮风。 
 无笔力，判虚空。关山千里两心同。鱼书雁字都休问，只看啼痕翠袖红。","['梦绕天涯去意浓客愁春恨两匆匆绿波初涨桃花浪画鹢轻随柳絮风', '无笔力判虚空关山千里两心同鱼书雁字都休问只看啼痕翠袖红']","[28, 27]","28,27",2,55,False,
5b9a18be367d5c0f40d23059,废屋,何景明,明代,诗,杂言,"废屋空山里，风沙不见人。坏墙惟有径，独树更无邻。

寇盗三关逼，徵求万国频。江湖暮摇落，回首一沾巾。

","['废屋空山里风沙不见人坏墙惟有径独树更无邻', '寇盗三关逼徵求万国频江湖暮摇落回首一沾巾']","[20, 20]","20,20",2,40,False,
