id,author,title,dynasty,genre,lines,line_char_counts,meter_pattern,total_lines,total_chars,is_regular,regular_meter,poem_type
,无名氏,十二时・忆少年,宋代,词,戈绨革|舄最仁贤|俭德|自躬全|忧勤庶政|三十馀年|金风肃秋|渐老摄调|忱恂遍群祀|号泣诉旻天|缀衣将出神凝|玉几一夜登仙|弓堕|隔苍烟|七月有来同|轨引绋动灵辁|凄怆|泪潸然|行号巷哭|薤露声传|东城去路惊|涛忍见江船|憔悴|山川|不禁箫鼓咽山阴|处茂林修竹芊芊|望陵宫应弗|远金粟堆前|人徒慕恋百神|警待盘翥驱先|戴鸿恩空|痛慕泪珠连|千秋岁功|德寄华编,"3,4,2,3,4,4,4,4,5,5,6,6,2,3,5,6,2,3,4,4,5,5,2,2,7,7,5,5,6,6,4,5,4,4","3,4,2,3,4,4,4,4,5,5,6,6,2,3,5,6,2,3,4,4,5,5,2,2,7,7,5,5,6,6,4,5,4,4",34,146,False,,词
,无名氏,导引,宋代,词,中兴四叶|休德继昭清|王度|日熙平|气调玉烛金穰|应八表颂声腾|中原图|籍入宸廷|列圣|慰真灵|衮龙登庙游仙|阙亿万载尊承,"4,5,2,3,6,6,3,4,2,3,6,6","4,5,2,3,6,6,3,4,2,3,6,6",12,50,False,,词
,无名氏,导引,宋代,词,中兴五叶|天子肇明禋|一德|格高旻|宁皇至圣功超|古万国慕深仁|徽称显|号又还新|功德|粲雕珉|乾坤绘画终难|尽遗泽在斯民,"4,5,2,3,6,6,3,4,2,3,6,6","4,5,2,3,6,6,3,4,2,3,6,6",12,50,False,,词
,无名氏,满庭芳,宋代,词,若论风流无过圆|社拐膁蹬蹑搭齐全|门庭富贵|曾到御帘前|灌口二郎为首|赵皇上下脚流传|人都道齐云一|社三锦独争先|花|前|并月下全身|绣带偷侧双肩|更高而不远|一搭打秋千|球落处圆光膁拐|双佩剑侧蹑相连|高人处翻身佶|料天下总呼圆,"7,8,4,5,6,7,6,6,1,1,5,6,5,5,7,7,6,6","7,8,4,5,6,7,6,6,1,1,5,6,5,5,7,7,6,6",18,98,False,,词
,无名氏,满庭芳,宋代,词,十二香皮裁成圆|锦莫非年少堪收|绿杨深处|恣意乐追游|低拂花梢慢下|侵云汉月满当秋|堪观处偷头十|字拐舞袖拂银钩|肩尖并拐搭五|陵公子恣意忘忧|几回沈醉|低筑傍高楼|虽不遇文章高贵|分左右曾对王候|君知否闲中第|一占断是风流,"7,7,4,5,6,7,6,7,6,7,4,5,7,7,6,6","7,7,4,5,6,7,6,7,6,7,4,5,7,7,6,6",16,97,False,,词
,无名氏,鹧鸪天,宋代,词,遇酒当|歌酒满斟|一觞一|咏乐天真|三杯五盏陶情性|对月临风自赏心|环列处|总佳宾|歌声缭|亮遏行云|春风满座知音者|一曲教君侧耳听,"3,4,3,4,7,7,3,3,3,4,7,7","3,4,3,4,7,7,3,3,3,4,7,7",12,55,False,,词
,无名氏,满庭芳,宋代,词,共庆清朝四时欢|会贺筵开会集佳宾|风流鼓板|法曲献仙音|鼓笛令无双多丽|十拍板音韵宣清|文序子双声叠|韵有若瑞龙吟|当筵闻品令声|声慢处丹凤微鸣|听清风八韵打|拍底更好精神|安公子倾杯未饮|好女儿齐隔帘听|真无比最高楼|上一曲称人心,"7,8,4,5,7,7,6,6,6,7,6,6,7,7,6,6","7,8,4,5,7,7,6,6,6,7,6,6,7,7,6,6",16,101,False,,词
,无名氏,水调歌头,宋代,词,八蛮朝凤阙|四境绝狼烟|太平无事超|烘聚哨效梨园|笛弄昆仑上品筛动|云阳妙选画鼓可人怜|乱撒真珠迸|点滴雨声喧|韵堪听声|不俗驻云轩|谐音节奏分|明花里遇神仙|到处朝山拜岳长是|争筹赌赛四海把名传|幸遇知音听|一曲赞尧天,"5,5,5,6,8,9,5,5,4,5,5,6,8,9,5,5","5,5,5,6,8,9,5,5,4,5,5,6,8,9,5,5",16,95,False,,词
,无名氏,西江月,宋代,词,么六把门已定|二四三五成梁|须知四|六做烟梁|五六单|行无障|掷得么三采出|填胲此处高强|到家先|起妙无双|号曰金|赢取赏,"6,6,3,4,3,3,6,6,3,4,3,3","6,6,3,4,3,3,6,6,3,4,3,3",12,50,False,,词
,无名氏,卜算子,宋代,词,我有一枝花|斟我些儿酒|唯愿花心似我|心岁岁长相守|满满|泛金杯|重把|花来嗅|不愿花枝在我|旁付与他人手,"5,5,6,6,2,3,2,3,6,6","5,5,6,6,2,3,2,3,6,6",10,44,False,,词
,无名氏,浪淘沙令,宋代,词,今日|筵中|酒侣|相逢|大家满|满泛金锺|自起自斟还|自饮一笑春风|传与|主人翁|权且|饶侬|侬今沈|醉眼朦胧|此酒可怜无|伴饮付与诸公,"2,2,2,2,3,4,5,6,2,3,2,2,3,4,5,6","2,2,2,2,3,4,5,6,2,3,2,2,3,4,5,6",16,53,False,,词
,无名氏,调笑令,宋代,词,花|酒|满|筵有|酒满金|杯花在手|头上戴|花方饮酒|饮罢了|高叉手|琵琶拨|尽相思调|更向当|筵舞袖,"1,1,1,2,3,4,3,4,3,3,3,4,3,3","1,1,1,2,3,4,3,4,3,3,3,4,3,3",14,38,False,,词
,无名氏,花酒令,宋代,词,花|酒|是我平生|结底亲朋友|十朵五枝花|三杯两盏酒|休问南|辰共北斗|任从他|鸟飞兔走|酒满金|卮花在手|且戴|花饮酒,"1,1,4,5,5,5,3,4,3,4,3,4,2,3","1,1,4,5,5,5,3,4,3,4,3,4,2,3",14,47,False,,词
,无名氏,锦缠道,宋代,词,燕子呢喃景|色乍长春昼|睹园林|万花如绣|海棠经|雨胭脂透|柳展宫眉|翠拂行人首|向郊原踏|青恣歌携手|醉醺醺|尚寻芳酒|间牧童遥|指孤村道|杏花深处|那里人家有,"5,5,3,4,3,4,4,5,4,5,3,4,4,4,4,5","5,5,3,4,3,4,4,5,4,5,3,4,4,4,4,5",16,66,False,,词
,无名氏,浣溪沙,宋代,词,水涨鱼|天拍柳桥|云鸠拖|雨过江皋|一番春|信入东郊|闲碾凤团消短梦|静看燕子垒新巢|又移日|影上花梢,"3,4,3,4,3,4,7,7,3,4","3,4,3,4,3,4,7,7,3,4",10,42,False,,词
,无名氏,如梦令,宋代,词,莺嘴啄|花红溜|燕尾点|波绿皱|指冷玉笙寒|吹彻小梅春透|依|旧|依|旧|人与绿|杨俱瘦,"3,3,3,3,5,6,1,1,1,1,3,3","3,3,3,3,5,6,1,1,1,1,3,3",12,33,False,,词
,无名氏,金明池,宋代,词,琼苑金池青门紫|陌似雪杨花满路|云日淡天低昼永|过三点两点细雨|好花枝半出墙头似|怅望芳草王孙何处|更水绕人家桥当|门巷燕燕莺莺飞舞|怎得东君长为主把|绿鬓朱颜一时留住|佳人唱金衣莫惜|才子倒玉山休诉|况春来倍觉伤心念|故国情多新年愁苦|纵宝马嘶风红尘|拂面也则寻芳归去,"7,7,7,7,8,8,7,8,8,8,7,7,8,8,7,8","7,7,7,7,8,8,7,8,8,8,7,7,8,8,7,8",16,120,False,,词
,无名氏,眼儿媚,宋代,词,杨柳丝|丝弄轻柔|烟缕|织成愁|海棠未雨梨花|先雪一半春休|而今往事难重|省归梦绕秦楼|相思只在丁香|枝上豆蔻梢头,"3,4,2,3,6,6,6,6,6,6","3,4,2,3,6,6,6,6,6,6",10,48,False,,词
,无名氏,青玉案,宋代,词,一年春|事都来几|早过了|三之二|绿暗红|嫣浑可事|绿杨庭院暖风|帘幕有个人憔悴|买花载|酒长安市|又争似家|山见桃李|不枉东风吹客泪相思难|表梦魂无据惟有归来是,"3,4,3,3,3,4,6,7,3,4,4,4,10,10","3,4,3,3,3,4,6,7,3,4,4,4,10,10",14,68,False,,词
,无名氏,声声令・胜胜令,宋代,词,帘移碎影|香褪衣襟|旧家庭|院嫩苔侵|东风过尽暮|云锁绿窗深|怕对人|闲枕剩衾|楼底|轻阴|春信断|怯登临|断肠魂|梦两沈沈|花飞水远便|从今莫追寻|又怎禁|蓦地上心,"4,4,3,4,5,5,3,4,2,2,3,3,3,4,5,5,3,4","4,4,3,4,5,5,3,4,2,2,3,3,3,4,5,5,3,4",18,66,False,,词
,无名氏,临江仙,宋代,词,绿暗汀洲三月|暮落花风静帆收|垂杨低|映木兰舟|半篙春水滑|一段夕阳愁|灞水桥东回首|处美人亲上帘钩|青鸾无|计入红楼|行云归楚峡|飞梦到扬州,"6,7,3,4,5,5,6,7,3,4,5,5","6,7,3,4,5,5,6,7,3,4,5,5",12,60,False,,词
,无名氏,怨王孙・忆王孙,宋代,词,梦断|漏悄|愁浓|酒恼|宝枕生寒|翠屏向晓|门外谁|扫残红|夜|来风|玉箫声|断人何处|春|又去|忍把|归期负|此情此恨此|际拟托行云|问|东君,"2,2,2,2,4,4,3,3,1,2,3,4,1,2,2,3,5,5,1,2","2,2,2,2,4,4,3,3,1,2,3,4,1,2,2,3,5,5,1,2",20,53,False,,词
,无名氏,凤凰阁,宋代,词,遍园林绿|暗浑如翠幄|下无一|片是花萼|可恨狂风横|雨忒煞情薄|尽底把|韶华送却|杨花无奈是|处穿帘透幕|岂知人|意正萧索|春去也这般|愁没处安著|怎奈向|黄昏院落,"4,5,3,4,5,5,3,4,5,5,3,4,5,5,3,4","4,5,3,4,5,5,3,4,5,5,3,4,5,5,3,4",16,67,False,,词
,无名氏,祝英台近,宋代,词,剪酴醿移红|药深院教鹦鹉|消遣宿酲|敧枕熏沈炷|自从载酒西湖探梅|南浦久不见雪儿歌舞|恨|无据|因甚不展眉|头凝愁过百五|双燕见情|难寄断肠句|可怜泪湿青绡怨题|红叶落花乱一帘风雨,"5,6,4,5,8,9,1,2,5,6,4,5,8,9","5,6,4,5,8,9,1,2,5,6,4,5,8,9",14,77,False,,词
,无名氏,鹧鸪天,宋代,词,枝上流|莺和泪闻|新啼痕|间旧啼痕|一春鱼鸟无消息|千里关山劳梦魂|无一语|对芳尊|安排肠|断到黄昏|甫能炙得灯儿了|雨打梨花深闭门,"3,4,3,4,7,7,3,3,3,4,7,7","3,4,3,4,7,7,3,3,3,4,7,7",12,55,False,,词
,无名氏,长相思,宋代,词,红|满枝|绿|满枝|宿雨厌|厌睡起迟|闲庭|花影移|忆|归期|数|归期|梦见虽|多相见稀|相逢|知几时,"1,2,1,2,3,4,2,3,1,2,1,2,3,4,2,3","1,2,1,2,3,4,2,3,1,2,1,2,3,4,2,3",16,36,False,,词
,韦庄,谒金门,宋代,词,春|雨足|染就一|溪新绿|柳外飞|来双羽玉|弄晴|相对浴|楼外翠|帘高轴|倚遍栏|干几曲|云淡水|平烟树簇|寸心|千里目,"1,2,3,3,3,4,2,3,3,3,3,3,3,4,2,3","1,2,3,3,3,4,2,3,3,3,3,3,3,4,2,3",16,45,False,,词
,无名氏,探春令,宋代,词,绿杨枝上晓莺|啼报融和天气|被数声吹|入纱窗里|又惊起|娇娥睡|绿云斜|亸金钗堕|惹芳|心如醉|为少年湿了鲛绡|帕上都是相思泪,"6,6,4,4,3,3,3,4,2,3,7,7","6,6,4,4,3,3,3,4,2,3,7,7",12,52,False,,词
,无名氏,点绛唇,宋代,词,春雨蒙蒙淡|烟深锁垂杨院|暖风|轻扇|落尽|桃花片|薄幸不来|前事思量遍|无|由见|泪痕|如线|界破|残妆面,"5,6,2,2,2,3,4,5,1,2,2,2,2,3","5,6,2,2,2,3,4,5,1,2,2,2,2,3",14,41,False,,词
,无名氏,点绛唇,宋代,词,莺踏花翻乱|红堆径无人扫|杜鹃|来了|梅子|枝头小|拨尽琵琶|总是相思调|知|音少|暗伤|怀抱|门掩|青春老,"5,6,2,2,2,3,4,5,1,2,2,2,2,3","5,6,2,2,2,3,4,5,1,2,2,2,2,3",14,41,False,,词
,无名氏,声声慢,宋代,词,梅黄金重雨细丝|轻园林雾烟如织|殿阁风微帘|外燕喧莺寂|池塘彩鸳戏水|雾荷翻千点珠滴|闲昼永称潇湘|竿叟烂柯仙客|日午槐阴低转茶|瓯罢清风顿生双腋|碾玉盘深朱|李静沈寒碧|朋侪闲歌白雪|卸巾纱樽俎狼藉|有皓月照黄|昏眠又未得,"7,7,5,5,6,7,6,6,7,8,5,5,6,7,5,5","7,7,5,5,6,7,6,6,7,8,5,5,6,7,5,5",16,97,False,,词
,无名氏,大圣乐,宋代,词,千朵奇峰半轩|微雨晓来初过|渐燕子引教雏飞菡|萏暗薰芳草池面凉多|浅斟琼卮浮绿蚁|展湘簟双纹生细波|轻纨举动团圆|素月仙桂婆娑|临风对月恣乐便|好把千金邀艳娥|幸太平无事击|壤鼓腹携酒高歌|富贵安居功名天|赋争奈皆由时命呵|休|眉锁|问朱颜去|了还更来么,"6,6,8,9,7,8,6,6,7,7,6,7,7,8,1,2,4,5","6,6,8,9,7,8,6,6,7,7,6,7,7,8,1,2,4,5",18,110,False,,词
,无名氏,菩萨蛮,宋代,词,金风簌|簌惊黄叶|高楼影|转银蟾匝|梦断|绣帘垂|月明|乌鹊飞|新愁|知几许|欲似|丝千缕|雁已|不堪闻|砧声|何处村,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,无名氏,捣练子,宋代,词,心耿耿|泪双双|皓月清|风冷透窗|人去秋来宫漏永|夜深无语对银缸,"3,3,3,4,7,7","3,3,3,4,7,7",6,27,False,,词
,无名氏,女冠子,宋代,词,同云|密布|撒梨花|柳絮飞舞|楼台|诮似玉|向红炉|暖阁院宇|深庭广排筵会听笙歌犹|未彻渐觉轻寒透帘穿户|乱飘僧舍密洒|歌楼酒帘如故|想樵人山|径迷踪路|料渔人收纶|罢钓归南浦|路无|伴侣|见孤村寂寞|招飐酒旗斜处|南轩孤雁过呖|呖声声又无书度|见腊梅枝上嫩|蕊两两三三微吐,"2,2,3,4,2,3,3,4,10,10,6,6,4,4,5,5,2,2,5,6,6,7,6,7","2,2,3,4,2,3,3,4,10,10,6,6,4,4,5,5,2,2,5,6,6,7,6,7",24,114,False,,词
,无名氏,满江红,宋代,词,斗帐高眠寒|窗静潇潇雨意|南楼近更移|三鼓漏传一水|点点不离杨柳外|声声只在芭蕉里|也不管滴破|故乡心愁人耳|无似有|游丝细|聚复散|真珠碎|天应分付|与别离滋味|破我一床蝴蝶梦|输他双枕鸳鸯睡|向此际别有|好思量人千里,"5,6,5,6,7,7,5,6,3,3,3,3,4,5,7,7,5,6","5,6,5,6,7,7,5,6,3,3,3,3,4,5,7,7,5,6",18,93,False,,词
,无名氏,秋霁,宋代,词,虹影侵阶乍雨|歇长空万里凝碧|孤鹜高飞落霞相|映远状水乡秋色|黯然|望极|动人无|限愁如织|又|听得|云外数声|新雁正嘹呖|当此暗想画阁轻抛|杳然殊无些个消息|漏声稀银屏冷落|那堪残月照窗白|衣带顿|宽犹阻隔|算此情苦除非宋玉风|流共怀伤感有谁知得,"6,7,7,7,2,2,3,4,1,2,4,5,8,8,7,7,3,4,9,9","6,7,7,7,2,2,3,4,1,2,4,5,8,8,7,7,3,4,9,9",20,105,False,,词
,无名氏,忆秦娥,宋代,词,香|馥馥|樽前有|个人如玉|人|如玉|翠翘金凤|内家妆束|娇羞爱|把眉儿蹙|逢人只|唱相思曲|相|思曲|一声声是|怨红愁绿,"1,2,3,4,1,2,4,4,3,4,3,4,1,2,4,4","1,2,3,4,1,2,4,4,3,4,3,4,1,2,4,4",16,46,False,,词
,无名氏,柳梢青,宋代,词,有个|人人|海棠标韵|飞燕轻盈|酒晕潮红羞娥|凝绿一笑生春|为伊无|限伤心|更说甚|巫山楚云|斗帐香消纱窗|月冷著意温存,"2,2,4,4,6,6,3,3,3,4,6,6","2,2,4,4,6,6,3,3,3,4,6,6",12,49,False,,词
,无名氏,烛影摇红,宋代,词,乳燕穿帘乱|莺啼树清明近|隔帘时度柳花|飞犹觉寒成阵|长记眉|峰偷隐|脸桃红|难藏酒晕|背人微笑半亸|鸾钗轻笼蝉鬓|别久啼多眼|应不似当时俊|满园珠翠逞春|娇没个他风韵|若见宾|鸿试问|待相将|彩笺寄恨|几时得见斗草|归来双鸳微润,"5,6,6,6,3,3,3,4,6,6,5,6,6,6,3,3,3,4,6,6","5,6,6,6,3,3,3,4,6,6,5,6,6,6,3,3,3,4,6,6",20,96,False,,词
,无名氏,苏幕遮,宋代,词,陇云沈|新月小|杨柳梢头|能有春多少|试著罗|裳寒尚峭|帘卷青楼|占得东风早|翠屏深|香篆袅|流水落花|不管刘郎到|三叠阳|关声渐杳|断雨残云|只怕巫山晓,"3,3,4,5,3,4,4,5,3,3,4,5,3,4,4,5","3,3,4,5,3,4,4,5,3,3,4,5,3,4,4,5",16,62,False,,词
,无名氏,昼锦堂,宋代,词,雨洗桃花风飘柳|絮日日飞满雕檐|懊恼一春幽|恨尽属眉尖|愁闻双飞新燕语|更堪孤枕宿酲忺|云鬟乱独步画|堂轻风暗触珠帘|多|厌|晴昼永琼户悄|香销金兽慵添|自与萧娘别|后事事俱嫌|短歌新曲无心理|凤箫龙管不曾拈|空惆怅长是每|年三月病酒恹恹,"7,7,5,5,7,7,6,7,1,1,6,6,5,5,7,7,6,7","7,7,5,5,7,7,6,7,1,1,6,6,5,5,7,7,6,7",18,102,False,,词
,无名氏,齐天乐,宋代,词,天开图|画江山秀|怪得人|间希有|屏岛精神潭溪骨|格锺作名门华胄|满堂|昼绣|甚禊集兰|亭竹修林茂|得得明朝绂|麟亲解公侯绶|心胸剩|罗列宿|便能光绍|太常勋旧|却恋槃湖贪求精|舍日日佳篇醇酎|陶朱|敌富|更沧海双|珠掌中明透|赢得年年莲|龟松鹤祝公寿,"3,4,3,3,7,7,2,2,4,5,5,6,3,3,4,4,7,7,2,2,4,5,5,6","3,4,3,3,7,7,2,2,4,5,5,6,3,3,4,4,7,7,2,2,4,5,5,6",24,103,False,,词
,无名氏,桂枝香,宋代,词,武夷|九曲|甚乐响云|韶旆走星纛|更捧琼浆九|酝蟠桃初熟|元来崧岳生申旦|会群仙献长生箓|岁寒堂上冰壶|影里长跨青鹿|记往日|堤沙旧筑|有书龠金|腾勋写歌鹄|更化和朝半|是世臣乔木|明年瑞庆才经月|侍重瞳应奉卮玉|此时奋建联班|却将万年齐祝,"2,2,4,5,5,5,7,7,6,6,3,4,4,5,5,5,7,7,6,6","2,2,4,5,5,5,7,7,6,6,3,4,4,5,5,5,7,7,6,6",20,101,False,,词
,无名氏,满江红,宋代,词,才入新年喜|两见希奇盛事|正五旦虹流|电绕星枢呈瑞|方庆千秋开宝运|又今六日生名世|河清生圣岳|生贤风云际|修月手|凌云气|吞泽量|飞泉思|况声名已|自惊天动地|上寿不须儿女语|著鞭且展英雄志|北方焰焰看|来年魁名字,"5,6,5,6,7,7,5,5,3,3,3,3,4,5,7,7,5,5","5,6,5,6,7,7,5,5,3,3,3,3,4,5,7,7,5,5",18,91,False,,词
,无名氏,贺新郎,宋代,词,四海|文章伯|自雪堂人|老有谁当得|馀子纷纷何足|数除是壶中仙客|况夺得|秋光清彻|笔下诗成愁鬼魅|更千军侍帐看飞檄|须信道|万人杰|胸襟浩|荡乾坤窄|向楼东吟|笑壮心谁识|直渡黄河擒颉|虏吐尽平生奇策|终不负|雄姿英发|闻说九重飞紫诏|想鸣珂日晚朝天阙|鸿鹄举|楚天阔,"2,3,4,5,6,7,3,4,7,8,3,3,3,4,4,5,6,7,3,4,7,8,3,3","2,3,4,5,6,7,3,4,7,8,3,3,3,4,4,5,6,7,3,4,7,8,3,3",24,112,False,,词
,无名氏,西江月,宋代,词,一派先天妙学|十年克己工夫|割鸡聊|此宰中都|人在春|台鼓舞|昏垫非由已溺|拊摩不异予辜|万家香|火祝悬弧|我亦无|多颂语,"6,6,3,4,3,3,6,6,3,4,3,3","6,6,3,4,3,3,6,6,3,4,3,3",12,50,False,,词
,无名氏,沁园春,宋代,词,天下知名今日|刘郎胜如旧时|记当年暮府元戎高|会万花围席争看题诗|尽道坡仙再生尘|世有制宜烦立马挥|东阳小岂容久|驻凫舄暂双飞|诸公荐|墨交驰|要推上青|云百丈梯|况平生慷慨闻鸡起|舞中原事业不付公谁|生记今朝频将指|数较莱公争半月期|功名事不输前|辈行即诏封泥,"6,6,8,9,7,8,6,6,3,3,4,4,8,9,7,8,6,6","6,6,8,9,7,8,6,6,3,3,4,4,8,9,7,8,6,6",18,114,False,,词
,无名氏,金缕词・贺新郎,宋代,词,瑞气|重闽宇|小春馀璇霜|避暖敛威青女|一点阳和锺英|气崧岳今朝诞甫|正两荚|尚留蓂舞|应想宁川称寿处|听金笼放鸽儿童语|愿千岁|祝慈父|君家自|有安民谱|袖良规时宽|辔策夜闲桴鼓|直赖汀南为保|障无复鼪鼯啸聚|果峻秩|升朝褒叙|治最行将书第一|去思碑拟颂歌明府|飞诏趣|缀鸳鹭,"2,3,5,6,6,7,3,4,7,8,3,3,3,4,5,6,6,7,3,4,7,8,3,3","2,3,5,6,6,7,3,4,7,8,3,3,3,4,5,6,6,7,3,4,7,8,3,3",24,116,False,,词
,无名氏,鹧鸪天,宋代,词,当日名|驹产渥洼|追风千|里堕君家|不辞贤路甘栖棘|来伴河阳且种花|梅试雪|酒潮霞|寿觞还|捧笑声哗|唐朝九相青毡旧|为报新堤早筑沙,"3,4,3,4,7,7,3,3,3,4,7,7","3,4,3,4,7,7,3,3,3,4,7,7",12,55,False,,词
,无名氏,满庭芳,宋代,词,标格清高性姿雅|淡群芳独步惟梅|当年秀气|付作此奇材|不逐东风桃李俗|冰霜里弹压春回|还应是崧神降|瑞屈指一阳来|文章推大手关|征小试暂费筹财|我殷勤为|寿起舞持杯|鹏翮抟风再整|南枝报管占新魁|从今看和羹大|用指日主三台,"7,7,4,5,7,7,6,6,6,7,4,5,6,7,6,6","7,7,4,5,7,7,6,6,6,7,4,5,6,7,6,6",16,96,False,,词
,无名氏,鹧鸪天,宋代,词,鹤算遗|芳绩世传|武夷来|作散神仙|柳营隐隐兵戎整|兰砌诜诜子舍贤|倾柏|酒沉烟|殷勤起|舞祝长年|行须一札飞鸦诏|促缀银班侍九天,"3,4,3,4,7,7,2,3,3,4,7,7","3,4,3,4,7,7,2,3,3,4,7,7",12,54,False,,词
,无名氏,西江月,宋代,词,一夕凉浮如水|崧高瑞世生贤|朅来闲|伴幔亭仙|行副九|天隆眷|数万范公兵甲|三千李白诗篇|兜鍪元|许换貂蝉|好把平|戎策献,"6,6,3,4,3,3,6,6,3,4,3,3","6,6,3,4,3,3,6,6,3,4,3,3",12,50,False,,词
,无名氏,西江月,宋代,词,侯绩分从东鲁|世勋来在姬公|桂枝少|日冠蟾宫|枳棘暂|栖鸾凤|报道小春来也|令辰申降高崧|功名富|贵管无穷|指日经|纶大用,"6,6,3,4,3,3,6,6,3,4,3,3","6,6,3,4,3,3,6,6,3,4,3,3",12,50,False,,词
,无名氏,临江仙,宋代,词,良月露浓仙掌|润郁葱佳气充闾|几年重|席旧师儒|大椿同未老|灵寿不须扶|江左衣冠登桂|籍蝉联四世谁如|琳宫昨|下凤凰书|金闺班趣缀|禁路莫踟蹰,"6,7,3,4,5,5,6,7,3,4,5,5","6,7,3,4,5,5,6,7,3,4,5,5",12,60,False,,词
,无名氏,醉蓬莱,宋代,词,庆长庚协梦仙|李蟠根挺生名世|粉省收声|早云霄自致|凤掖鸾台荷囊|簪笔久要津历试|红旆颁春碧油|开府出分忧寄|均逸真祠左弧开宴|璧月光澄玉炉烟细|漆发冰眸|揽浮丘仙袂|伫看九重迅驰|三节诏促还丹陛|槐府凉生榴樽|香泛年年欢醉,"6,7,4,5,6,7,6,6,8,8,4,5,6,7,6,6","6,7,4,5,6,7,6,6,8,8,4,5,6,7,6,6",16,97,False,,词
,无名氏,满庭芳,宋代,词,桐叶霜干芦花风|软晚来一色清秋|碧天无际|良夜月明楼|瑞应长庚入梦|锺奇秀特座贤侯|堪夸处雄姿英|发连箭射双雕|回|头|思往事皂囊|三进豪气冲牛|记前回凤|诏空下南州|冷笑浮云坠甑|鲈鱼美归老扁舟|祝君寿青山不|尽绿水自悠悠,"7,7,4,5,6,7,6,6,1,1,5,6,4,5,6,7,6,6","7,7,4,5,6,7,6,6,1,1,5,6,4,5,6,7,6,6",18,95,False,,词
,无名氏,七娘子,宋代,词,暖律未|回春时候|向旧根腊|底红先透|玉有冷香|粉无纤垢|更饶雪|里还清瘦|琳宫拟|诏风流守|任折来深|醮金杯酒|欲赏一枝|樽前为寿|愿公归|作调羹手,"3,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4","3,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4",16,60,False,,词
,无名氏,多丽,宋代,词,近中秋迥|然玉宇澄鲜|更尧蓂十有一|叶向人特敷妍|喜名家世行阴德|有馀庆门拥祥烟|梦协熊罴间生|妙年攀桂振青毡|横飞上金闺粉|署小试佐临川|翩然返一身|似叶琳馆清闲|记榜下曩尝附|骥浪萍还有夤缘|曳长裾不辞还道|接漫刺复面同年|邂逅佳辰铺排雅|席金炉香袅欲何言|愿趣诏入扶宗|社浩气愈纯全|长年少龟龄|共永鹤算同坚,"4,5,6,6,7,7,6,7,6,6,5,6,6,7,7,7,7,8,6,6,5,6","4,5,6,6,7,7,6,7,6,6,5,6,6,7,7,7,7,8,6,6,5,6",22,136,False,,词
,无名氏,百字令・念奴娇,宋代,词,自天锺秀看人|物谁与君家为比|椿桂相辉年少|日事业文章如此|玉殿诗书金瓯|姓字简记宸衷里|有三株桂一|时归耀桑梓|我愿寿祝南山尊|空北海不获陪珠履|惟有瓣香心起|敬敢颂鲁侯燕喜|大厦万间金城|千里国计如家计|日边有诏苍|生端望公起,"6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5","6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5",16,100,False,,词
,无名氏,玉烛新,宋代,词,养高梓里袖手珍|祠太平五福人物|自是昔年场|屋文章旧豪杰|诗书平|生事业|问造物|为谁悭惜|谩眷怀兰玉|桂香已露消息|尝试问天公好事|鼎来家庆自因袭|更看绶蓝森|列映灵椿双碧|诸郎击|鲜奏食|笑贾陆|一更十日|画堂上鹤算|延长兕觥无极,"7,7,5,6,3,3,3,4,5,6,7,7,5,6,3,3,3,4,5,6","7,7,5,6,3,3,3,4,5,6,7,7,5,6,3,3,3,4,5,6",20,98,False,,词
,无名氏,南柯子・南歌子,宋代,词,花萼清辉近|蓬莱紫气浓|濮园流|庆与天同|生得名驹|千里秋风|阅武戈初偃|论文酒不空|摩挲铜|狄灞桥东|看取朱衣|双引袭真封,"5,5,3,4,4,4,5,5,3,4,4,5","5,5,3,4,4,4,5,5,3,4,4,5",12,51,False,,词
,无名氏,满庭芳,宋代,词,威策冰河兵严玉|帐济时人在壶天|妙龄谈笑|图画上凌烟|但见勋书鼎鼐|谁知道名列高仙|风云会钩陈羽|卫绿鬓映貂蝉|绵|绵|流庆远芝兰|秀发折桂争先|占盛一门|文武更双全|已饵琼英绛雪|灵龟寿何止千年|年年看笙歌丛|里金盏侧垂莲,"7,7,4,5,6,7,6,6,1,1,5,6,4,5,6,7,6,6","7,7,4,5,6,7,6,6,1,1,5,6,4,5,6,7,6,6",18,95,False,,词
,无名氏,水调歌头,宋代,词,金兽袅香穗|银烛灿花枝|眼前风景殊|异酌酒庆生时|要是祖宗流庆方有|此身此日盍亦反其思|何以上雅寿|敢用此为规|况君家本|学业致轻肥|牙签玉轴全|胜阡陌占东西|好把胸中一点照破|堂中万卷五福自来宜|谨勿效雌伏|指日要雄飞,"5,5,5,6,8,9,5,5,4,5,5,6,8,9,5,5","5,5,5,6,8,9,5,5,4,5,5,6,8,9,5,5",16,95,False,,词
